0,4,2,0,8,0,3,1,0,6,1,0,1,1,11,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,4,2,0,8,0,3,1,0,6,1,0,1,1,11,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,2,2,0,0,10,1,1,0,12,2,0,2,1,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,2,2,0,0,10,1,1,0,12,2,0,2,1,3,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,2,2,0,0,10,1,1,0,12,2,0,2,1,3,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,2,2,0,0,10,1,1,0,12,2,0,2,1,3,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,0,7,3,1,0,0,21,3,0,4,1,17,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,0,7,3,1,0,0,21,3,0,4,1,17,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,0,7,3,1,0,0,21,3,0,4,1,17,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,1,0,0,7,3,1,0,0,21,3,0,4,1,17,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6,0,0,0,2,5,0,0,0,9,2,0,1,1,7,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6,0,0,0,2,5,0,0,0,9,2,0,1,1,7,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6,0,0,0,2,5,0,0,0,9,2,0,1,1,7,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6,0,0,0,2,5,0,0,0,9,2,0,1,1,7,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9,1,0,0,1,5,1,0,0,12,1,1,2,1,4,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9,1,0,0,1,5,1,0,0,12,1,1,2,1,4,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9,1,0,0,1,5,1,0,0,12,1,1,2,1,4,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
9,1,0,0,1,5,1,0,0,12,1,1,2,1,4,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,8,1,0,0,0,9,1,0,2,1,13,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,8,1,0,0,0,9,1,0,2,1,13,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,8,1,0,0,0,9,1,0,2,1,13,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,0,8,1,0,0,0,9,1,0,2,1,13,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11,0,0,0,10,7,0,0,0,18,4,0,2,1,15,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11,0,0,0,10,7,0,0,0,18,4,0,2,1,15,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11,0,0,0,10,7,0,0,0,18,4,0,2,1,15,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11,0,0,0,10,7,0,0,0,18,4,0,2,1,15,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,1,0,8,2,1,1,0,12,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
4,2,1,0,8,2,1,1,0,12,1,0,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4,2,1,0,8,2,1,1,0,12,1,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,2,1,0,8,2,1,1,0,12,1,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,48,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
